0.0235831774	-0.9649625749	0.2695022210
0.0381650752	-0.9502274088	0.3160663020
0.0472128885	-0.9319961550	0.3651310793
-0.0215377719	-0.9490858924	0.3210133146
-0.0975264757	-0.9437441976	0.3226604043
-0.1167169366	-0.8986706322	0.4274211408
-0.0713466646	-0.8678062923	0.4953330890
0.0000000000	-0.8758816458	0.4862339737
0.0090724542	-0.8663238932	0.5028745903
0.0863949716	-0.8655659915	0.4968443997
0.1244103936	-0.8852259480	0.4524261554
0.1480099259	-0.8750872286	0.4647989481
0.1569983432	-0.8230141369	0.5487620175
0.2019443649	-0.7865213724	0.5860236896
0.1853033243	-0.7544199974	0.6315797189
0.1920881372	-0.7481338999	0.6369629144
0.2281882360	-0.7237206234	0.6529259465
0.2563840766	-0.7044094611	0.6634098822
0.2575333282	-0.6708972572	0.6965819791
0.3073734237	-0.6386747999	0.7065041392
0.3306249619	-0.6297477529	0.7040364049
0.3297404320	-0.6175489525	0.7150733791
0.2759909861	-0.6141077946	0.7401369865
0.2286148265	-0.6455883544	0.7295150179
0.2711269430	-0.5814336057	0.7675637843
0.3423611862	-0.5231827314	0.7807756838
0.3065845087	-0.5062311940	0.8061670532
0.3021551904	-0.5088873388	0.8061670532
0.3076945653	-0.4905071661	0.8153266124
0.2901046261	-0.4944713638	0.8193330886
0.2768730855	-0.4954060546	0.8232996282
0.2599336447	-0.4847741988	0.8349576702
0.2458167820	-0.4722096448	0.8462493241
0.2372006172	-0.4615424841	0.8544745859
0.2260479866	-0.4553707161	0.8607262425
0.2101989401	-0.4612394779	0.8616088611
0.1988978241	-0.4873842399	0.8499309138
0.1782626744	-0.4793338865	0.8589531350
0.1700444562	-0.4548045576	0.8736884528
0.1482906416	-0.4510285487	0.8795328653
0.1212807419	-0.4526258907	0.8828135691
0.1026095166	-0.4745878104	0.8736884528
0.1066410987	-0.5017069239	0.8580626518
0.1285578785	-0.5438380970	0.8291741264
0.1063001245	-0.5735441473	0.8122956660
0.1193023768	-0.6137575215	0.7807756838
0.0878656706	-0.6022972790	0.7936453520
0.0616041364	-0.5670757121	0.8213213628
-0.0019047138	-0.5456581036	0.8378151322
-0.0363031090	-0.5191586452	0.8535710501
-0.0210455515	-0.4634590313	0.8852458319
-0.0077695471	-0.4451170536	0.8947311858
0.0227925457	-0.4208522982	0.9060346479
0.0123616384	-0.4165069751	0.9082209401
0.0367511074	-0.4038266861	0.9132251794
0.0432730697	-0.3983353756	0.9153280910
0.0525290306	-0.3645262188	0.9287022084
0.0382576749	-0.3465336841	0.9361833954
0.0274916965	-0.3656278550	0.9293412806
0.0112637006	-0.3795135957	0.9241494320
0.0025483501	-0.3650183382	0.9299775157
-0.0043395706	-0.3551810099	0.9337352369
-0.0095046533	-0.3402718452	0.9391792671
-0.0232844937	-0.3096738496	0.9493691954
-0.0096675954	-0.2768437114	0.9595892934
-0.0289933929	-0.3125392854	0.9482831862
-0.0228164977	-0.3528300792	0.9343515574
-0.0360794490	-0.3746994038	0.9254643608
-0.0522605372	-0.3496834192	0.9343515574
-0.0756961586	-0.3720585060	0.9241494320
-0.1168606226	-0.3492595856	0.9287022084
-0.1208295601	-0.3718751478	0.9194584285
-0.1622595363	-0.3432627029	0.9241494320
-0.1730028091	-0.3121053295	0.9331160656
-0.2024136150	-0.2858790003	0.9355756385
-0.2165239291	-0.2626645297	0.9391792671
-0.2602272379	-0.2512985226	0.9312414666
-0.2780604082	-0.2020227119	0.9379895085
-0.2961858486	-0.1574848092	0.9409423934
-0.3074923954	-0.1211244757	0.9426796616
-0.3510126601	-0.0875172855	0.9312414666
-0.3760476642	-0.1236381811	0.9174058600
-0.3903341575	-0.1156222450	0.9125186317
-0.4082761984	-0.0980184431	0.9067661799
-0.4090064695	-0.1408322215	0.9008366388
-0.4521657813	-0.1169380221	0.8836270195
-0.4813171664	-0.1489925517	0.8633662145
-0.4928347038	-0.1891815180	0.8490143956
-0.5135299336	-0.1971256724	0.8349576702
-0.5637414404	-0.1552802633	0.8112803979
-0.5295631716	-0.1958913654	0.8252678600
-0.4973259182	-0.2172763512	0.8397073451
-0.4393794496	-0.2306793682	0.8677134822
-0.4446062173	-0.2434147939	0.8616088611
-0.4111774603	-0.2639712380	0.8719946013
-0.3931305775	-0.3127101813	0.8642409438
-0.3790970239	-0.3673705738	0.8490143956
-0.3698486489	-0.3870245035	0.8443930412
-0.3889468305	-0.4112997412	0.8242849998
-0.3784214394	-0.4072299687	0.8311121125
-0.4133254209	0.3760971953	0.8291741264
-0.4088473269	0.3171344946	0.8553755167
-0.4340254682	0.2733204243	0.8580626518
-0.4467816497	0.2425826432	0.8607262425
-0.4648877336	0.2237353569	0.8562738398
-0.4386403201	0.1816907696	0.8795328653
-0.4605494630	0.1585798974	0.8728428580
-0.4485447767	0.1185106420	0.8852458319
-0.4714267022	0.1549972132	0.8677134822
-0.4938604030	0.2065862817	0.8443930412
-0.5733872572	0.2493158751	0.7807756838
-0.5501836116	0.1894434098	0.8133084599
-0.5127491306	0.1538321114	0.8443930412
-0.4819203593	0.1246330792	0.8668493098
-0.4894474188	0.0819054081	0.8677134822
-0.4633008127	0.0242805667	0.8852458319
-0.4369606889	0.0175501542	0.8985676443
-0.3394700298	0.0537667707	0.9379895085
-0.3398779515	0.0847410909	0.9355756385
-0.2980233172	0.1389705551	0.9432529965
-0.2475463745	0.1733338375	0.9520334518
-0.2250636027	0.2211693864	0.9477358370
-0.1677714912	0.2309176472	0.9571436991
-0.1184945669	0.2541124187	0.9586198382
-0.0935902142	0.2571370002	0.9605470247
-0.0522110381	0.2094070360	0.9750237246
0.0044212593	0.2532937754	0.9660465525
0.0582999748	0.2999273695	0.9509764603
0.0866401302	0.2982172842	0.9493691954
0.1185501427	0.3759930163	0.9180928525
0.0962059829	0.2794024621	0.9541125312
0.1343810352	0.3428999864	0.9287022084
0.1925691586	0.3081750737	0.9306109117
0.2607155974	0.2737783481	0.9248083079
0.3167579866	0.2657915097	0.9096646141
0.3382315064	0.2350770208	0.9103822882
0.2889131295	0.2177116589	0.9312414666
0.2888784567	0.1535994000	0.9438234510
0.3587231690	0.1028622135	0.9267679892
0.4775086609	0.0426165126	0.8770441612
0.5235719311	0.0782483494	0.8480952893
0.5548659765	0.1383436258	0.8203284753
0.4761126713	0.1648687945	0.8633662145
0.4039452532	0.1591182668	0.9000830529
0.4212096824	0.1667687108	0.8908264844
0.4334358964	0.2353364904	0.8694338864
0.4707304396	0.2037032513	0.8580626518
0.5142040865	0.1994466209	0.8340000900
0.5501670038	0.1980723093	0.8112803979
0.5573430846	0.1672109388	0.8133084599
0.5683615141	0.1312165947	0.8122956660
0.5749446947	0.1065597006	0.8112803979
0.5491100232	0.1037554160	0.8291741264
0.5681150096	0.0869338126	0.8183352060
0.5896719325	0.0870751752	0.8030695578
0.6017042694	0.0579375314	0.7968086198
0.6052373172	0.0497595653	0.7947021954
0.6301077987	0.0275111006	0.7764094554
0.6522230333	0.0056918642	0.7585686238
0.6546493083	-0.0182860109	0.7562966840
0.6615902967	-0.0404645960	0.7494257546
0.6739642107	-0.0506756236	0.7377922127
0.6910037825	-0.0180945709	0.7235361187
0.7049353801	-0.0135354508	0.7101896286
0.7287760012	-0.0330935246	0.6852577484
0.7231373783	-0.0760048012	0.6877889140
0.7229132205	-0.1144982058	0.6827182574
0.7405914032	-0.1159735188	0.6634098822
0.7720620453	-0.1264300086	0.6248076532
0.7909672483	-0.1167998814	0.6028213173
0.8042126190	-0.0873654484	0.5902473540
0.8033746141	-0.0477292467	0.5958538513
0.7952254948	-0.0111041642	0.6083624303
0.7701641088	0.0000000000	0.6396429351
0.7487847227	0.0353117911	0.6634098822
0.7264609852	0.0520733709	0.6865243738
0.7246922519	0.0838497544	0.6852577484
0.7101111031	0.1252117468	0.6940801985
0.7315502024	0.1581667523	0.6647113539
0.7378693525	0.1867096500	0.6502850659
0.7495538613	0.2163476053	0.6275221931
0.7543066198	0.2234358001	0.6193558694
0.7348342359	0.2190636000	0.6436484016
0.7238731466	0.2352006429	0.6502850659
0.7197593635	0.2009604252	0.6660108077
0.7064442512	0.1669963445	0.6890513649
0.6838924255	0.1553765469	0.7138556923
0.6832193820	0.1741504367	0.7101896286
0.7001108543	0.2007535570	0.6865243738
0.7021611846	0.2267918831	0.6763333119
0.7194248545	0.2519390010	0.6489616635
0.7283347172	0.2795815034	0.6275221931
0.7309516314	0.2908809827	0.6193558694
0.7319582936	0.2912815822	0.6179882181
0.7437244263	0.3019951731	0.5986462843
0.7336973265	0.3069122400	0.6083624303
0.7251566528	0.3213451966	0.6111219394
0.7217808369	0.2989714117	0.6261658726
0.7047778030	0.2933706844	0.6476362918
0.7025552664	0.3127977576	0.6409800366
0.6905169691	0.3146867127	0.6529259465
0.6809842478	0.3424993953	0.6489616635
0.6654978885	0.3598333660	0.6555589009
0.6680272025	0.3718191711	0.6463089548
0.6878336294	0.3414435789	0.6423151935
0.6970748692	0.3551773861	0.6248076532
0.7035483984	0.3615747631	0.6138740383
0.7122832618	0.3723726904	0.5972509727
0.6991500559	0.4069150495	0.5902473540
0.6831270132	0.4351999045	0.5888412484
0.6535576640	0.4696288230	0.5958538513
0.6700169384	0.4850113767	0.5646680757
0.7043959120	0.4841178976	0.5223033173
0.7287380418	0.4518367291	0.5178430819
0.7531411935	0.4191930107	0.5103781137
0.7662435503	0.3787011502	0.5223033173
0.7793487037	0.3372542999	0.5311810343
0.7946988759	0.2939680405	0.5341274718
0.8191702491	0.2820629368	0.5028745903
0.8234010550	0.2392201203	0.5178430819
0.8201352000	0.2014445262	0.5385350019
0.8221808176	0.1613054633	0.5487620175
0.8050911006	0.1564938570	0.5746827959
0.7887431797	0.1490345710	0.5986462843
0.7942922380	0.1158747061	0.5986462843
0.7993437582	0.0840144144	0.5972509727
0.8026452600	0.0420648556	0.5972509727
0.8140783465	-0.0014208362	0.5831990302
0.8160110828	-0.0427653287	0.5789488033
0.8116455460	-0.0853073844	0.5803673048
0.8289508766	-0.1150264396	0.5502164139
0.8449351644	-0.1459456448	0.5178430819
0.8646716147	-0.1727784379	0.4755516198
0.8719098451	-0.2206271089	0.4415282703
0.8824772752	-0.2547139773	0.4004927454
0.8905769434	-0.2722766958	0.3699855341
0.9049965454	-0.2629258017	0.3407135483
0.9208680967	-0.2710262197	0.2878765263
0.9329394820	-0.2798952582	0.2358503103
0.9396034122	-0.2765403229	0.2121249716
0.9495502225	-0.2579870856	0.1899839231
0.9598760913	-0.2339925684	0.1677483192
0.9648949725	-0.2280915061	0.1454296445
0.9782381904	-0.1866089150	0.1109575597
0.9892021076	-0.1390232899	0.0780905700
0.9941318171	-0.0869752641	0.0902105328
0.9978393558	-0.0278721770	0.0867488812
0.9964266664	0.0191323694	0.1040465241
0.9929371594	0.0833792629	0.1057747418
0.9916066388	0.1217539857	0.0763582331
0.9871499902	0.1545835632	0.0746256836
0.9864688994	0.1703927658	0.0399381959
0.9885624129	0.1618833033	0.0104202399
0.9893017525	0.1566900044	-0.0121559493
0.9835719108	0.1805192260	-0.0555345045
0.9734149021	0.2122387717	-0.1005216301
0.9683603545	0.2217841280	-0.1246600805
0.9588134126	0.2284215750	-0.1743959078
0.9511130537	0.2195817503	-0.2202882963
0.9423269592	0.1985794366	-0.2706859690
0.9282368788	0.1973028394	-0.3153996966
0.9007250740	0.2245759838	-0.3706801312
0.8790770913	0.2306215576	-0.4152199920
0.8584876593	0.2332459347	-0.4541432485
0.8252272829	0.2570296764	-0.4996922850
0.7971026346	0.2574571359	-0.5424116831
0.7795761572	0.2699524482	-0.5611140618
0.7665277882	0.3050384549	-0.5611140618
0.7504110205	0.3451505061	-0.5596856154
0.7420587627	0.3780978246	-0.5496386974
0.7401385150	0.4377166976	-0.5071528231
0.7465794339	0.4792954782	-0.4587567962
0.7572035304	0.4917337223	-0.4277659870
0.7470292661	0.5289262035	-0.4010079758
0.7647424234	0.5374699771	-0.3545499742
0.7649348811	0.5578001093	-0.3219657045
0.7427080242	0.6035824386	-0.2906404384
0.7329474533	0.6304342668	-0.2573150623
0.7408492037	0.6349845648	-0.2219789839
0.7563921405	0.6324419960	-0.1726878571
0.7692854692	0.6251813423	-0.1401372276
0.7744569969	0.6249080184	-0.1108753430
0.7675734593	0.6395180962	-0.0693946169
0.7553192338	0.6565889927	-0.0399275398
0.7385173202	0.6767264430	-0.0086830275
0.7067959984	0.7092674979	0.0329944712
0.6725441182	0.7391163353	0.0728929269
0.6473174520	0.7552382300	0.1213144638
0.6244355577	0.7656336375	0.1677483192
0.6148560538	0.7647267013	0.2036211037
0.6513389670	0.7362047781	0.1951022056
0.6852120077	0.7070839402	0.1865689285
0.7127792360	0.6764022389	0.1968071564
0.7137924178	0.6679551307	0.2206131589
0.7288923381	0.6403475655	0.2510307789
0.7444552642	0.6158669551	0.2661508020
0.7459590595	0.5933626283	0.3094570725
0.7487536544	0.5683349570	0.3472480495
0.7486227510	0.5439062660	0.3844883801
0.7456665437	0.5201841860	0.4211176308
0.7400869836	0.4898528885	0.4647989481
0.7327322467	0.4704057420	0.4953330890
0.7309567927	0.5004965616	0.4678782210
0.7276529591	0.5038507964	0.4694157426
0.7232296613	0.5410449122	0.4337040566
0.7188269134	0.5717807448	0.4004927454
0.7245759473	0.5930585410	0.3570184696
0.7134449866	0.6245738720	0.3243065283
0.7058285484	0.6513198385	0.2862103282
0.7096737512	0.6641009507	0.2442911431
0.6900462968	0.6924592266	0.2206131589
0.6496550072	0.7240523376	0.2409169506
0.5961683459	0.7603216754	0.2661508020
0.5568458327	0.7806690654	0.2912063405
0.5263864680	0.7952832013	0.3078024395
0.4984542723	0.7976935832	0.3456159733
0.4661405882	0.8009097198	0.3812734859
0.5010054316	0.7656165498	0.4084500684
0.5029138816	0.7484148105	0.4368376951
0.5468107277	0.7336028707	0.4084500684
0.5690400952	0.7128242154	0.4147938364
0.5746290651	0.7045648440	0.4211176308
0.5766221366	0.6871915029	0.4462068712
0.5865767964	0.6583593637	0.4755516198
0.5712571679	0.6548443862	0.4983542097
0.5559488065	0.6768231541	0.4862339737
0.5397796691	0.7085620980	0.4586236159
0.5076609053	0.7386512007	0.4477637215
0.4830370273	0.7640890204	0.4321352753
0.4452316442	0.7901588748	0.4258471819
0.4089293417	0.8095424992	0.4258471819
0.3804276072	0.8233207760	0.4258471819
0.3484890251	0.8413269306	0.4179582497
0.3323937476	0.8614185315	0.3893020444
0.3295421951	0.8675259516	0.3780540098
0.3085399337	0.8860060012	0.3521380118
0.2806017569	0.8845688153	0.3780540098
0.2782579271	0.8933833491	0.3586431536
0.2789766411	0.9068277442	0.3226604043
0.2738784451	0.9245981354	0.2728504288
0.2572321732	0.9402824614	0.2324690423
0.2415353866	0.9545385539	0.1865689285
0.2113221670	0.9692109736	0.1419893628
0.1885164516	0.9698330682	0.1677483192
0.1737647021	0.9657436113	0.2036211037
0.1667341015	0.9553433255	0.2527138353
0.1372645315	0.9525498583	0.2795370468
0.0961038852	0.9461251210	0.3160663020
0.0507693944	0.9374300071	0.3505090737
0.0292111646	0.9295143286	0.3732162915
-0.0032529819	0.9319068977	0.3683684867
-0.0308334278	0.9294619298	0.3732162915
-0.0476495193	0.9406153754	0.3423487177
-0.0712629316	0.9477666394	0.3177162585
-0.0787766408	0.9581788435	0.2828753750
-0.1088348941	0.9552316060	0.2828753750
-0.1258054717	0.9555874290	0.2745233157
-0.1371829768	0.9638978356	0.2375398971
-0.1500635070	0.9693512830	0.2053231005
-0.1460335014	0.9771329741	0.1677483192
-0.1535442992	0.9805133891	0.1385474297
-0.1728656324	0.9803697184	0.1144111898
-0.1838233263	0.9822512574	0.0728929269
-0.2132858674	0.9782173167	0.0364665155
-0.2456410596	0.9707640156	0.0312583259
-0.2332539981	0.9715728246	0.0746256836
-0.2000920227	0.9747723269	0.1178635052
-0.1721264091	0.9761773747	0.1471491529
-0.1593232625	0.9729291754	0.1797323918
-0.1677396951	0.9611051168	0.2290850166
-0.2034859284	0.9573260258	0.2155221645
-0.2231661757	0.9589995057	0.1865689285
-0.2468466330	0.9544851083	0.1797323918
-0.2514695940	0.9585450791	0.1488682326
-0.2791106833	0.9483367478	0.1643197959
-0.3104860857	0.9333556077	0.1916905837
-0.3227211678	0.9215469946	0.2256982745
-0.3026363396	0.9150877538	0.2745233157
-0.2691195661	0.9143898437	0.3094570725
-0.2682053211	0.8996768616	0.3505090737
-0.2883719521	0.8875176094	0.3651310793
-0.3128264794	0.8785188175	0.3667503335
-0.3289893942	0.8799221049	0.3488790846
-0.3521145807	0.8628304411	0.3683684867
-0.3699232257	0.8467208094	0.3876986532
-0.3907852247	0.8380416189	0.3860940968
-0.4158775576	0.8197394472	0.3988976479
-0.4369603617	0.8014419968	0.4132097548
-0.4461338994	0.7853376878	0.4337040566
-0.4534248623	0.7666995710	0.4586236159
-0.4620260277	0.7480838908	0.4801384759
-0.4567559871	0.7453580281	0.4892729336
-0.4375512185	0.7487791696	0.5013693097
-0.4445164862	0.7311011820	0.5208181450
-0.4484624337	0.7232958603	0.5282281718
-0.4200545763	0.7159656915	0.5603503237
-0.4067281119	0.7016428118	0.5874333588
-0.4307712155	0.6735781767	0.6028213173
-0.4012523418	0.6866610869	0.6083624303
-0.3769298214	0.6942183711	0.6152472983
-0.3754350988	0.6800995082	0.6315797189
-0.3931007306	0.6490864560	0.6529259465
-0.4041603767	0.6595297926	0.6356200036
-0.4134010947	0.6590178128	0.6302291205
-0.4386026648	0.6357907573	0.6369629144
-0.4524759473	0.6462026222	0.6166186930
-0.4679612801	0.6417350950	0.6097431089
-0.4811784211	0.6502753149	0.5902473540
-0.4937491968	0.6648338574	0.5632305285
-0.5066878496	0.6462029683	0.5732573071
-0.5171681537	0.6273751378	0.5846122453
-0.4932337615	0.6156563719	0.6166186930
-0.4734698292	0.6060137460	0.6409800366
-0.4810520202	0.5794299590	0.6594933997
-0.4873595090	0.5508597171	0.6788934793
-0.5024229464	0.5387826469	0.6776144245
-0.5151900396	0.5027529016	0.6953321450
-0.5171914696	0.4624225434	0.7211291355
-0.5102476896	0.4251223477	0.7482726000
-0.4908613944	0.4046349078	0.7720054162
-0.4800310067	0.3832037181	0.7893938455
-0.4704380284	0.3795956358	0.7968086198
-0.4470447216	0.3791214945	0.8102626586
-0.4373516702	0.4049920872	0.8030695578
-0.4362532785	0.4082385976	0.8020321635
-0.4099249284	0.4028321052	0.8183352060
-0.4181596921	-0.0102196028	0.9074949446
-0.4100542254	-0.0532567454	0.9096646141
-0.3742928840	-0.0196158588	0.9261175885
0.6587843207	0.3502818368	0.6673082394
0.6286678393	0.3456130693	0.6978296967
0.5948367062	0.3545938434	0.7223337250
0.5891936046	0.3638933869	0.7223337250
0.5905577699	0.3805885117	0.7126358358
0.5923401760	0.4025539679	0.6990752942
0.5680342408	0.4218594571	0.7077347878
0.5600041337	0.4599925813	0.6903117227
0.5544544836	0.4940009251	0.6711883632
0.5820890241	0.4832596186	0.6555589009
0.6045967842	0.4490131982	0.6594933997
0.6185610092	0.4172246689	0.6673082394
0.6475042085	0.3890597796	0.6568723955
-0.5942247259	0.5003836824	0.6315797189
-0.5837972291	0.5463077846	0.6028213173
-0.5621358678	0.5944420133	0.5775285484
-0.5376347611	0.6475841998	0.5429278720
-0.5585929653	0.6517215952	0.5163532003
-0.5551794210	0.6275161830	0.5487620175
-0.5704111398	0.5989907053	0.5646680757
-0.5995832150	0.5610800490	0.5732573071
-0.6206799059	0.5376498002	0.5732573071
-0.6249975614	0.5152082309	0.5888412484
-0.5939437390	0.4741390577	0.6516064949
-0.5803180944	0.4817893645	0.6581838966
-0.5692680655	0.6212470792	0.5414652184
-0.4680280727	0.7820179245	0.4163766696
-0.4796845435	0.7889424749	0.3893020444
1.0000000000	0.0000000000	0.0000000000
-0.4860062374	0.8283775763	0.2862103282
-0.4965710103	0.8330056194	0.2527138353
-0.5272899091	0.8213384431	0.2273919825
-0.5487048173	0.8104336285	0.2155221645
-0.5262774109	0.8166226898	0.2459771534
-0.5130923890	0.8147768866	0.2778666298
-0.5735571612	0.8040974840	0.1694618462
-0.5498409247	0.8244516863	0.1488682326
-0.5413997484	0.8336825040	0.1264882654
-0.5746789818	0.8146593885	0.1005892030
-0.5886604595	0.7984396239	0.1419893628
-0.3149793569	0.8894742647	0.3374401516
-0.3383652433	0.8814715951	0.3358019344
-0.4469323178	0.8886260018	0.1213144638
-0.4017638644	0.9152436295	0.0694268126
-0.3309472429	0.9450369778	0.0329944712
-0.3326312589	0.9445576558	-0.0225731736
-0.3699240271	0.9295780310	-0.0468656143
-0.4381793399	0.8984007839	-0.0624662429
-0.4625522220	0.8885545513	0.0086835313
-0.4628574937	0.8853647269	0.0763582331
-0.4678802089	0.8799546915	0.1040465241
-0.5704164916	0.4586266341	0.6827182574
-0.5772941042	0.4708295826	0.6686036454
-0.6048052918	0.4079463204	0.6852577484
-0.5538600307	0.4342817377	0.7114138133
-0.6023993779	0.7573198108	-0.2539642157
-0.5590867848	0.7925560402	-0.2455733332
-0.5214933786	0.8061060308	-0.2806789112
-0.4661574710	0.8172610468	-0.3383101943
-0.3803671612	0.8424198811	-0.3803035755
-0.3640948915	0.8177705155	-0.4433296187
-0.3602605610	0.8053725713	-0.4679456653
-0.3503220355	0.7512680295	-0.5553900002
-0.4212117694	0.7150756863	-0.5539547175
-0.4956168760	0.6846678611	-0.5307621878
-0.5813866640	0.6147991595	-0.5292986270
-0.5881515760	0.5699585287	-0.5696484735
-0.6111531865	0.5600187169	-0.5553900002
-0.6136879888	0.5315932116	-0.5795258011
-0.6262542474	0.4634037661	-0.6222028869
-0.6718740713	0.4133396865	-0.6099958208
-0.7375314686	0.3971197801	-0.5424116831
-0.7947005687	0.3962230875	-0.4572203520
-0.8105475331	0.4094370208	-0.4167927701
-0.8066489066	0.4526702546	-0.3787025754
-0.8032287693	0.4864526338	-0.3431933471
-0.7904208037	0.5251543264	-0.3153996966
-0.7849538064	0.5682117936	-0.2489320207
-0.7793914050	0.6002121832	-0.1846324729
-0.7547889637	0.6003862512	-0.2656780578
-0.6990050829	0.6610162474	-0.2740203731
-0.7054382981	0.6717798125	-0.2287347353
-0.7019825091	0.6826481614	-0.2067384012
-0.6635214326	0.7215741372	-0.2016463486
-0.6297970296	0.7452641423	-0.2219789839
0.0835314225	-0.4689427287	0.8787059764
0.0514207085	-0.4657629505	0.8828135691
0.0521384404	-0.4246335205	0.9030808954
0.0321918382	-0.4090360868	0.9110971839
0.0317172102	-0.4424778990	0.8955039465
0.0512056281	-0.4358927373	0.8978058264
0.0739808176	-0.4374008586	0.8955039465
1.0000000000	0.0000000000	0.0000000000
0.0154901248	-0.3284673025	0.9432529965
0.0112314655	-0.3385682479	0.9397698460
0.0298119348	-0.3407519739	0.9385858207
0.0478340128	-0.3403566864	0.9379895085
0.0558662319	-0.3374605507	0.9385858207
0.0611311296	-0.3298340598	0.9409423934
0.0871214838	-0.3494251863	0.9318691785
0.0973687938	-0.3534951764	0.9293412806
0.1156255942	-0.3735259430	0.9194584285
0.1414456993	-0.3783137075	0.9139289399
0.1140099320	-0.3824387131	0.9160234772
0.1075546758	-0.4042201877	0.9074949446
0.0878916585	-0.4170758097	0.9038234727
0.1112288839	-0.4180288770	0.9008366388
0.1326584432	-0.4233136071	0.8955039465
0.1492597461	-0.4310364291	0.8892455635
0.1938674876	-0.4333961968	0.8795328653
0.1625847825	-0.4127455160	0.8955039465
0.1946792565	-0.4194005562	0.8860511887
0.1908871004	-0.4056557372	0.8931774775
0.1828135455	-0.3920449135	0.9008366388
0.1620917844	-0.3856011175	0.9074949446
0.1543651566	-0.3801555381	0.9110971839
1.0000000000	0.0000000000	0.0000000000
0.1807618997	-0.3789752037	0.9067661799
0.1918732036	-0.3608610120	0.9118092992
0.1795938550	-0.3509571654	0.9180928525
0.1599383801	-0.3461383683	0.9234877351
0.1355771608	-0.3424288200	0.9287022084
0.1313852582	-0.3335409092	0.9324940455
0.1300837835	-0.3252326608	0.9355756385
0.1243243523	-0.3221940899	0.9373903322
0.1168194047	-0.3091535840	0.9426796616
0.1054373073	-0.3097200553	0.9438234510
0.0865173902	-0.3017219961	0.9482831862
0.0721946717	-0.2917251332	0.9525575870
0.0556804281	-0.3004247059	0.9509764603
0.0397433802	-0.2792515445	0.9581307178
0.0226706126	-0.2946309052	0.9541125312
0.0254399475	-0.3161888089	0.9471855936
0.0171169135	-0.2798590627	0.9586198382
1.0000000000	0.0000000000	0.0000000000
0.0668433435	-0.1574730488	0.9837735688
0.0753860122	-0.1359999660	0.9863297877
0.0729385622	-0.1213901526	0.9883970497
0.0842614703	-0.1159759643	0.9881492053
0.0798761084	-0.1018697771	0.9900473449
0.1004782698	-0.1022474302	0.9881492053
